region;ålder;kön;år;Folkmängd
04 Södermanlands län;80-84 år;män;2017;3555
04 Södermanlands län;80-84 år;män;2018;3770
04 Södermanlands län;80-84 år;kvinnor;2008;4611
04 Södermanlands län;80-84 år;kvinnor;2009;4430
04 Södermanlands län;80-84 år;kvinnor;2010;4444
04 Södermanlands län;80-84 år;kvinnor;2011;4478
04 Södermanlands län;80-84 år;kvinnor;2012;4393
04 Södermanlands län;80-84 år;kvinnor;2013;4332
04 Södermanlands län;80-84 år;kvinnor;2014;4364
04 Södermanlands län;80-84 år;kvinnor;2015;4299
04 Södermanlands län;80-84 år;kvinnor;2016;4377
04 Södermanlands län;80-84 år;kvinnor;2017;4375
04 Södermanlands län;80-84 år;kvinnor;2018;4514
04 Södermanlands län;85-89 år;män;2008;1787
04 Södermanlands län;85-89 år;män;2009;1819
04 Södermanlands län;85-89 år;män;2010;1821
04 Södermanlands län;85-89 år;män;2011;1811
04 Södermanlands län;85-89 år;män;2012;1833
04 Södermanlands län;85-89 år;män;2013;1816
04 Södermanlands län;85-89 år;män;2014;1836
04 Södermanlands län;85-89 år;män;2015;1835
04 Södermanlands län;85-89 år;män;2016;1869
04 Södermanlands län;85-89 år;män;2017;1927
04 Södermanlands län;85-89 år;män;2018;2005
04 Södermanlands län;85-89 år;kvinnor;2008;3298
04 Södermanlands län;85-89 år;kvinnor;2009;3389
04 Södermanlands län;85-89 år;kvinnor;2010;3330
04 Södermanlands län;85-89 år;kvinnor;2011;3202
04 Södermanlands län;85-89 år;kvinnor;2012;3141
04 Södermanlands län;85-89 år;kvinnor;2013;3213
04 Södermanlands län;85-89 år;kvinnor;2014;3117
04 Södermanlands län;85-89 år;kvinnor;2015;3157
04 Södermanlands län;85-89 år;kvinnor;2016;3157
04 Södermanlands län;85-89 år;kvinnor;2017;3088
04 Södermanlands län;85-89 år;kvinnor;2018;3065
04 Södermanlands län;90-94 år;män;2008;525
04 Södermanlands län;90-94 år;män;2009;544
04 Södermanlands län;90-94 år;män;2010;593
04 Södermanlands län;90-94 år;män;2011;637
04 Södermanlands län;90-94 år;män;2012;644
04 Södermanlands län;90-94 år;män;2013;700
04 Södermanlands län;90-94 år;män;2014;726
04 Södermanlands län;90-94 år;män;2015;746
04 Södermanlands län;90-94 år;män;2016;724
04 Södermanlands län;90-94 år;män;2017;728
04 Södermanlands län;90-94 år;män;2018;721
04 Södermanlands län;90-94 år;kvinnor;2008;1344
04 Södermanlands län;90-94 år;kvinnor;2009;1321
04 Södermanlands län;90-94 år;kvinnor;2010;1444
04 Södermanlands län;90-94 år;kvinnor;2011;1528
04 Södermanlands län;90-94 år;kvinnor;2012;1570
04 Södermanlands län;90-94 år;kvinnor;2013;1595
04 Södermanlands län;90-94 år;kvinnor;2014;1689
04 Södermanlands län;90-94 år;kvinnor;2015;1650
04 Södermanlands län;90-94 år;kvinnor;2016;1594
04 Södermanlands län;90-94 år;kvinnor;2017;1639
04 Södermanlands län;90-94 år;kvinnor;2018;1618
04 Södermanlands län;95-99 år;män;2008;97
04 Södermanlands län;95-99 år;män;2009;90
04 Södermanlands län;95-99 år;män;2010;98
04 Södermanlands län;95-99 år;män;2011;111
04 Södermanlands län;95-99 år;män;2012;115
04 Södermanlands län;95-99 år;män;2013;113
04 Södermanlands län;95-99 år;män;2014;113
04 Södermanlands län;95-99 år;män;2015;129
04 Södermanlands län;95-99 år;män;2016;133
04 Södermanlands län;95-99 år;män;2017;134
04 Södermanlands län;95-99 år;män;2018;148
04 Södermanlands län;95-99 år;kvinnor;2008;306
04 Södermanlands län;95-99 år;kvinnor;2009;338
04 Södermanlands län;95-99 år;kvinnor;2010;333
04 Södermanlands län;95-99 år;kvinnor;2011;359
04 Södermanlands län;95-99 år;kvinnor;2012;377
04 Södermanlands län;95-99 år;kvinnor;2013;357
04 Södermanlands län;95-99 år;kvinnor;2014;363
04 Södermanlands län;95-99 år;kvinnor;2015;424
04 Södermanlands län;95-99 år;kvinnor;2016;459
04 Södermanlands län;95-99 år;kvinnor;2017;451
04 Södermanlands län;95-99 år;kvinnor;2018;449
04 Södermanlands län;100+ år;män;2008;3
04 Södermanlands län;100+ år;män;2009;2
04 Södermanlands län;100+ år;män;2010;3
04 Södermanlands län;100+ år;män;2011;4
04 Södermanlands län;100+ år;män;2012;8
04 Södermanlands län;100+ år;män;2013;5
04 Södermanlands län;100+ år;män;2014;5
04 Södermanlands län;100+ år;män;2015;12
04 Södermanlands län;100+ år;män;2016;13
04 Södermanlands län;100+ år;män;2017;14
04 Södermanlands län;100+ år;män;2018;13
04 Södermanlands län;100+ år;kvinnor;2008;37
04 Södermanlands län;100+ år;kvinnor;2009;32
04 Södermanlands län;100+ år;kvinnor;2010;33
04 Södermanlands län;100+ år;kvinnor;2011;38
04 Södermanlands län;100+ år;kvinnor;2012;36
04 Södermanlands län;100+ år;kvinnor;2013;43
04 Södermanlands län;100+ år;kvinnor;2014;36
04 Södermanlands län;100+ år;kvinnor;2015;36
04 Södermanlands län;100+ år;kvinnor;2016;46
04 Södermanlands län;100+ år;kvinnor;2017;50
04 Södermanlands län;100+ år;kvinnor;2018;46
05 Östergötlands län;55-59 år;män;2008;13479
05 Östergötlands län;55-59 år;män;2009;13138
05 Östergötlands län;55-59 år;män;2010;12943
05 Östergötlands län;55-59 år;män;2011;12978
05 Östergötlands län;55-59 år;män;2012;12950
05 Östergötlands län;55-59 år;män;2013;12957
05 Östergötlands län;55-59 år;män;2014;13130
05 Östergötlands län;55-59 år;män;2015;13223
05 Östergötlands län;55-59 år;män;2016;13224
05 Östergötlands län;55-59 år;män;2017;13262
05 Östergötlands län;55-59 år;män;2018;13505
05 Östergötlands län;55-59 år;kvinnor;2008;13454
05 Östergötlands län;55-59 år;kvinnor;2009;13048
05 Östergötlands län;55-59 år;kvinnor;2010;12875
05 Östergötlands län;55-59 år;kvinnor;2011;12771
05 Östergötlands län;55-59 år;kvinnor;2012;12876
05 Östergötlands län;55-59 år;kvinnor;2013;12793
05 Östergötlands län;55-59 år;kvinnor;2014;12779
05 Östergötlands län;55-59 år;kvinnor;2015;12785
05 Östergötlands län;55-59 år;kvinnor;2016;12801
05 Östergötlands län;55-59 år;kvinnor;2017;12837
05 Östergötlands län;55-59 år;kvinnor;2018;12926
05 Östergötlands län;60-64 år;män;2008;14365
05 Östergötlands län;60-64 år;män;2009;14223
05 Östergötlands län;60-64 år;män;2010;14061
05 Östergötlands län;60-64 år;män;2011;13594
05 Östergötlands län;60-64 år;män;2012;13319
05 Östergötlands län;60-64 år;män;2013;13108
05 Östergötlands län;60-64 år;män;2014;12752
05 Östergötlands län;60-64 år;män;2015;12575
05 Östergötlands län;60-64 år;män;2016;12674
05 Östergötlands län;60-64 år;män;2017;12673
05 Östergötlands län;60-64 år;män;2018;12741
05 Östergötlands län;60-64 år;kvinnor;2008;14314
05 Östergötlands län;60-64 år;kvinnor;2009;14377
05 Östergötlands län;60-64 år;kvinnor;2010;14173
05 Östergötlands län;60-64 år;kvinnor;2011;13773
05 Östergötlands län;60-64 år;kvinnor;2012;13444
05 Östergötlands län;60-64 år;kvinnor;2013;13244
05 Östergötlands län;60-64 år;kvinnor;2014;12861
05 Östergötlands län;60-64 år;kvinnor;2015;12669
05 Östergötlands län;60-64 år;kvinnor;2016;12572
05 Östergötlands län;60-64 år;kvinnor;2017;12711
05 Östergötlands län;60-64 år;kvinnor;2018;12641
05 Östergötlands län;65-69 år;män;2008;11056
05 Östergötlands län;65-69 år;män;2009;11834
05 Östergötlands län;65-69 år;män;2010;12538
05 Östergötlands län;65-69 år;män;2011;13281
05 Östergötlands län;65-69 år;män;2012;13568
05 Östergötlands län;65-69 år;män;2013;13653
05 Östergötlands län;65-69 år;män;2014;13522
05 Östergötlands län;65-69 år;män;2015;13375
05 Östergötlands län;65-69 år;män;2016;12923
05 Östergötlands län;65-69 år;män;2017;12675
05 Östergötlands län;65-69 år;män;2018;12489
05 Östergötlands län;65-69 år;kvinnor;2008;11292
05 Östergötlands län;65-69 år;kvinnor;2009;11959
05 Östergötlands län;65-69 år;kvinnor;2010;12701
05 Östergötlands län;65-69 år;kvinnor;2011;13331
05 Östergötlands län;65-69 år;kvinnor;2012;13665
05 Östergötlands län;65-69 år;kvinnor;2013;13880
05 Östergötlands län;65-69 år;kvinnor;2014;13927
05 Östergötlands län;65-69 år;kvinnor;2015;13732
05 Östergötlands län;65-69 år;kvinnor;2016;13383
05 Östergötlands län;65-69 år;kvinnor;2017;13084
05 Östergötlands län;65-69 år;kvinnor;2018;12851
05 Östergötlands län;70-74 år;män;2008;8149
05 Östergötlands län;70-74 år;män;2009;8428
05 Östergötlands län;70-74 år;män;2010;8725
05 Östergötlands län;70-74 år;män;2011;9024
05 Östergötlands län;70-74 år;män;2012;9529
05 Östergötlands län;70-74 år;män;2013;10126
05 Östergötlands län;70-74 år;män;2014;10891
05 Östergötlands län;70-74 år;män;2015;11506
05 Östergötlands län;70-74 år;män;2016;12172
05 Östergötlands län;70-74 år;män;2017;12455
05 Östergötlands län;70-74 år;män;2018;12561
05 Östergötlands län;70-74 år;kvinnor;2008;8864
05 Östergötlands län;70-74 år;kvinnor;2009;9212
05 Östergötlands län;70-74 år;kvinnor;2010;9372
05 Östergötlands län;70-74 år;kvinnor;2011;9720
05 Östergötlands län;70-74 år;kvinnor;2012;10177
05 Östergötlands län;70-74 år;kvinnor;2013;10666
05 Östergötlands län;70-74 år;kvinnor;2014;11295
05 Östergötlands län;70-74 år;kvinnor;2015;12011
05 Östergötlands län;70-74 år;kvinnor;2016;12609
05 Östergötlands län;70-74 år;kvinnor;2017;12955
05 Östergötlands län;70-74 år;kvinnor;2018;13202
05 Östergötlands län;75-79 år;män;2008;6369
05 Östergötlands län;75-79 år;män;2009;6313
05 Östergötlands län;75-79 år;män;2010;6328
05 Östergötlands län;75-79 år;män;2011;6463
05 Östergötlands län;75-79 år;män;2012;6709
05 Östergötlands län;75-79 år;män;2013;6986
05 Östergötlands län;75-79 år;män;2014;7271
05 Östergötlands län;75-79 år;män;2015;7502
05 Östergötlands län;75-79 år;män;2016;7825
05 Östergötlands län;75-79 år;män;2017;8249
05 Östergötlands län;75-79 år;män;2018;8825
05 Östergötlands län;75-79 år;kvinnor;2008;7987
05 Östergötlands län;75-79 år;kvinnor;2009;7841
05 Östergötlands län;75-79 år;kvinnor;2010;7858
05 Östergötlands län;75-79 år;kvinnor;2011;7872
05 Östergötlands län;75-79 år;kvinnor;2012;7911
05 Östergötlands län;75-79 år;kvinnor;2013;8034
05 Östergötlands län;75-79 år;kvinnor;2014;8365
05 Östergötlands län;75-79 år;kvinnor;2015;8502
05 Östergötlands län;75-79 år;kvinnor;2016;8822
05 Östergötlands län;75-79 år;kvinnor;2017;9245
05 Östergötlands län;75-79 år;kvinnor;2018;9692
05 Östergötlands län;80-84 år;män;2008;4740
05 Östergötlands län;80-84 år;män;2009;4791
05 Östergötlands län;80-84 år;män;2010;4836
05 Östergötlands län;80-84 år;män;2011;4823
05 Östergötlands län;80-84 år;män;2012;4846
05 Östergötlands län;80-84 år;män;2013;4849
05 Östergötlands län;80-84 år;män;2014;4824
05 Östergötlands län;80-84 år;män;2015;4853
05 Östergötlands län;80-84 år;män;2016;4970
05 Östergötlands län;80-84 år;män;2017;5224
05 Östergötlands län;80-84 år;män;2018;5456
05 Östergötlands län;80-84 år;kvinnor;2008;7144
05 Östergötlands län;80-84 år;kvinnor;2009;6971
05 Östergötlands län;80-84 år;kvinnor;2010;6895
05 Östergötlands län;80-84 år;kvinnor;2011;6824
05 Östergötlands län;80-84 år;kvinnor;2012;6699
05 Östergötlands län;80-84 år;kvinnor;2013;6634
05 Östergötlands län;80-84 år;kvinnor;2014;6520
05 Östergötlands län;80-84 år;kvinnor;2015;6583
05 Östergötlands län;80-84 år;kvinnor;2016;6602
05 Östergötlands län;80-84 år;kvinnor;2017;6640
05 Östergötlands län;80-84 år;kvinnor;2018;6775
05 Östergötlands län;85-89 år;män;2008;2896
05 Östergötlands län;85-89 år;män;2009;2851
05 Östergötlands län;85-89 år;män;2010;2851
05 Östergötlands län;85-89 år;män;2011;2893
05 Östergötlands län;85-89 år;män;2012;2884
05 Östergötlands län;85-89 år;män;2013;2859
05 Östergötlands län;85-89 år;män;2014;2931
05 Östergötlands län;85-89 år;män;2015;3042
05 Östergötlands län;85-89 år;män;2016;3033
05 Östergötlands län;85-89 år;män;2017;3002
05 Östergötlands län;85-89 år;män;2018;2982
05 Östergötlands län;85-89 år;kvinnor;2008;5185
05 Östergötlands län;85-89 år;kvinnor;2009;5223
05 Östergötlands län;85-89 år;kvinnor;2010;5125
05 Östergötlands län;85-89 år;kvinnor;2011;5051
05 Östergötlands län;85-89 år;kvinnor;2012;5102
05 Östergötlands län;85-89 år;kvinnor;2013;4969
05 Östergötlands län;85-89 år;kvinnor;2014;4909
05 Östergötlands län;85-89 år;kvinnor;2015;4900
05 Östergötlands län;85-89 år;kvinnor;2016;4843
05 Östergötlands län;85-89 år;kvinnor;2017;4761
05 Östergötlands län;85-89 år;kvinnor;2018;4697
05 Östergötlands län;90-94 år;män;2008;878
05 Östergötlands län;90-94 år;män;2009;928
05 Östergötlands län;90-94 år;män;2010;1018
05 Östergötlands län;90-94 år;män;2011;1077
05 Östergötlands län;90-94 år;män;2012;1103
05 Östergötlands län;90-94 år;män;2013;1140
05 Östergötlands län;90-94 år;män;2014;1123
05 Östergötlands län;90-94 år;män;2015;1157
05 Östergötlands län;90-94 år;män;2016;1171
05 Östergötlands län;90-94 år;män;2017;1168
05 Östergötlands län;90-94 år;män;2018;1187
05 Östergötlands län;90-94 år;kvinnor;2008;2009
05 Östergötlands län;90-94 år;kvinnor;2009;2083
05 Östergötlands län;90-94 år;kvinnor;2010;2241
05 Östergötlands län;90-94 år;kvinnor;2011;2410
05 Östergötlands län;90-94 år;kvinnor;2012;2406
05 Östergötlands län;90-94 år;kvinnor;2013;2518
05 Östergötlands län;90-94 år;kvinnor;2014;2589
05 Östergötlands län;90-94 år;kvinnor;2015;2540
05 Östergötlands län;90-94 år;kvinnor;2016;2516
05 Östergötlands län;90-94 år;kvinnor;2017;2537
05 Östergötlands län;90-94 år;kvinnor;2018;2521
05 Östergötlands län;95-99 år;män;2008;138
05 Östergötlands län;95-99 år;män;2009;161
05 Östergötlands län;95-99 år;män;2010;153
05 Östergötlands län;95-99 år;män;2011;163
05 Östergötlands län;95-99 år;män;2012;153
05 Östergötlands län;95-99 år;män;2013;171
05 Östergötlands län;95-99 år;män;2014;190
05 Östergötlands län;95-99 år;män;2015;209
05 Östergötlands län;95-99 år;män;2016;225
05 Östergötlands län;95-99 år;män;2017;240
05 Östergötlands län;95-99 år;män;2018;256
05 Östergötlands län;95-99 år;kvinnor;2008;487
05 Östergötlands län;95-99 år;kvinnor;2009;488
05 Östergötlands län;95-99 år;kvinnor;2010;508
05 Östergötlands län;95-99 år;kvinnor;2011;488
05 Östergötlands län;95-99 år;kvinnor;2012;514
05 Östergötlands län;95-99 år;kvinnor;2013;521
05 Östergötlands län;95-99 år;kvinnor;2014;589
05 Östergötlands län;95-99 år;kvinnor;2015;639
05 Östergötlands län;95-99 år;kvinnor;2016;727
05 Östergötlands län;95-99 år;kvinnor;2017;707
05 Östergötlands län;95-99 år;kvinnor;2018;697
05 Östergötlands län;100+ år;män;2008;13
05 Östergötlands län;100+ år;män;2009;15
05 Östergötlands län;100+ år;män;2010;11
05 Östergötlands län;100+ år;män;2011;12
05 Östergötlands län;100+ år;män;2012;15
05 Östergötlands län;100+ år;män;2013;10
05 Östergötlands län;100+ år;män;2014;11
05 Östergötlands län;100+ år;män;2015;12
05 Östergötlands län;100+ år;män;2016;15
05 Östergötlands län;100+ år;män;2017;16
05 Östergötlands län;100+ år;män;2018;16
05 Östergötlands län;100+ år;kvinnor;2008;51
05 Östergötlands län;100+ år;kvinnor;2009;54
05 Östergötlands län;100+ år;kvinnor;2010;67
05 Östergötlands län;100+ år;kvinnor;2011;76
05 Östergötlands län;100+ år;kvinnor;2012;74
05 Östergötlands län;100+ år;kvinnor;2013;65
05 Östergötlands län;100+ år;kvinnor;2014;65
05 Östergötlands län;100+ år;kvinnor;2015;68
05 Östergötlands län;100+ år;kvinnor;2016;76
05 Östergötlands län;100+ år;kvinnor;2017;74
05 Östergötlands län;100+ år;kvinnor;2018;74
06 Jönköpings län;55-59 år;män;2008;10519
06 Jönköpings län;55-59 år;män;2009;10370
06 Jönköpings län;55-59 år;män;2010;10392
06 Jönköpings län;55-59 år;män;2011;10430
06 Jönköpings län;55-59 år;män;2012;10467
06 Jönköpings län;55-59 år;män;2013;10543
06 Jönköpings län;55-59 år;män;2014;10482
06 Jönköpings län;55-59 år;män;2015;10487
06 Jönköpings län;55-59 år;män;2016;10414
06 Jönköpings län;55-59 år;män;2017;10504
06 Jönköpings län;55-59 år;män;2018;10764
06 Jönköpings län;55-59 år;kvinnor;2008;10375
06 Jönköpings län;55-59 år;kvinnor;2009;10159
06 Jönköpings län;55-59 år;kvinnor;2010;10130
06 Jönköpings län;55-59 år;kvinnor;2011;10093
06 Jönköpings län;55-59 år;kvinnor;2012;10074
06 Jönköpings län;55-59 år;kvinnor;2013;9978
06 Jönköpings län;55-59 år;kvinnor;2014;10074
06 Jönköpings län;55-59 år;kvinnor;2015;10016
06 Jönköpings län;55-59 år;kvinnor;2016;10056
06 Jönköpings län;55-59 år;kvinnor;2017;10121
06 Jönköpings län;55-59 år;kvinnor;2018;10275
06 Jönköpings län;60-64 år;män;2008;11327
06 Jönköpings län;60-64 år;män;2009;11289
06 Jönköpings län;60-64 år;män;2010;10966
06 Jönköpings län;60-64 år;män;2011;10644
06 Jönköpings län;60-64 år;män;2012;10397
06 Jönköpings län;60-64 år;män;2013;10224
06 Jönköpings län;60-64 år;män;2014;10106
06 Jönköpings län;60-64 år;män;2015;10125
06 Jönköpings län;60-64 år;män;2016;10195
06 Jönköpings län;60-64 år;män;2017;10207
06 Jönköpings län;60-64 år;män;2018;10269
06 Jönköpings län;60-64 år;kvinnor;2008;11111
06 Jönköpings län;60-64 år;kvinnor;2009;11098
06 Jönköpings län;60-64 år;kvinnor;2010;10947
06 Jönköpings län;60-64 år;kvinnor;2011;10729
06 Jönköpings län;60-64 år;kvinnor;2012;10425
06 Jönköpings län;60-64 år;kvinnor;2013;10157
06 Jönköpings län;60-64 år;kvinnor;2014;9933
06 Jönköpings län;60-64 år;kvinnor;2015;9911
06 Jönköpings län;60-64 år;kvinnor;2016;9904
06 Jönköpings län;60-64 år;kvinnor;2017;9888
06 Jönköpings län;60-64 år;kvinnor;2018;9826
06 Jönköpings län;65-69 år;män;2008;8540
06 Jönköpings län;65-69 år;män;2009;9058
06 Jönköpings län;65-69 år;män;2010;9714
06 Jönköpings län;65-69 år;män;2011;10278
06 Jönköpings län;65-69 år;män;2012;10562
06 Jönköpings län;65-69 år;män;2013;10762
06 Jönköpings län;65-69 år;män;2014;10746
06 Jönköpings län;65-69 år;män;2015;10455
06 Jönköpings län;65-69 år;män;2016;10187
06 Jönköpings län;65-69 år;män;2017;9952
06 Jönköpings län;65-69 år;män;2018;9749
06 Jönköpings län;65-69 år;kvinnor;2008;8731
06 Jönköpings län;65-69 år;kvinnor;2009;9190
06 Jönköpings län;65-69 år;kvinnor;2010;9615
